BusID,Type,V_init,Angle_init,G_shunt_pu,B_shunt_pu,V_final_pu,Angle_final_deg,Pg_final_MW,Pd_final_MW,Qg_final_MVAR,Qd_final_MVAR,time,time_step,datetime
23,3,1.0,0,0,0.0,1.0397806993327527,-13.07789653392814,0.0,2.6385033836800003,1.1114928732958163e-07,1.3192516918400001,13:30,54,1900-01-01 13:30:00
24,3,1.0,0,0,0.043,1.0358021298847881,-13.232102697618512,0.0,7.17343107438,5.37911144959935e-07,5.5243664595799995,13:30,54,1900-01-01 13:30:00
25,3,1.0,0,0,0.0,1.0302429667801976,-12.839759552000723,0.0,0.0,2.1348544828666614e-07,0.0,13:30,54,1900-01-01 13:30:00
26,3,1.0,0,0,0.0,1.0159049435799816,-13.175981779895515,0.0,2.8858630759,6.052754764063195e-08,1.896424307019999,13:30,54,1900-01-01 13:30:00
27,3,1.0,0,0,0.0,1.0336978286102934,-12.389701154570359,0.0,0.0,3.202756596147321e-08,0.0,13:30,54,1900-01-01 13:30:00
28,3,1.0,0,0,0.0,1.0108786395217952,-9.285894102245855,0.0,0.0,2.1124933020630546e-07,0.0,13:30,54,1900-01-01 13:30:00
29,3,1.0,0,0,0.0,1.0176723663237117,-13.37958758105734,0.0,1.97887753776,1.7552004227816553e-07,0.7420790766600001,13:30,54,1900-01-01 13:30:00
30,3,1.0,0,0,0.0,1.0083964292390855,-14.085696567191075,0.0,8.74004245844,3.251645750435017e-07,1.5666113840600049,13:30,54,1900-01-01 13:30:00
1,1,1.06,0,0,0.0,1.06,0.0,199.30214559342,0.0,-8.37780947295822,0.0,13:45,55,1900-01-01 13:45:00
2,2,1.043,0,0,0.0,1.043,-4.240380937279345,40.0,18.323417640709998,34.30210514933285,10.723843504010004,13:45,55,1900-01-01 13:45:00
3,3,1.0,0,0,0.0,1.0246848736442975,-6.156705208273731,0.0,2.02655310312,1.304458204565151e-06,1.01327655156,13:45,55,1900-01-01 13:45:00
4,3,1.0,0,0,0.0,1.016038213947422,-7.575634100618744,0.0,6.4174181598799995,1.614136106331543e-06,1.3510354020800002,13:45,55,1900-01-01 13:45:00
5,2,1.01,0,0,0.0,1.01,-11.576649839400357,0.0,79.54220929746,25.231670344675756,16.043545399699994,13:45,55,1900-01-01 13:45:00
6,3,1.0,0,0,0.0,1.0134496686528165,-9.036071560317328,0.0,0.0,1.0749770304563953e-06,0.0,13:45,55,1900-01-01 13:45:00
7,3,1.0,0,0,0.0,1.0056908819322676,-10.525967030866239,0.0,19.25225447964,1.182827880086279e-08,9.203928676670003,13:45,55,1900-01-01 13:45:00
8,2,1.01,0,0,0.0,1.01,-9.612040596490083,0.0,25.331913788999998,21.553054211441687,25.331913789000005,13:45,55,1900-01-01 13:45:00
9,3,1.0,0,0,0.0,1.0561427156880747,-11.593532401487929,0.0,0.0,2.4738557851278323e-06,0.0,13:45,55,1900-01-01 13:45:00
10,3,1.0,0,0,0.19,1.053819489843163,-12.923160731158378,0.0,4.8975033325399995,1.1729187820996856e-06,1.688794252600002,13:45,55,1900-01-01 13:45:00
11,2,1.082,0,0,0.0,1.082,-11.593532401487929,0.0,0.0,13.450760396876618,0.0,13:45,55,1900-01-01 13:45:00
12,3,1.0,0,0,0.0,1.062650816830693,-12.283388775270456,0.0,9.457247814559999,3.2896786441583004e-06,6.332978447250002,13:45,55,1900-01-01 13:45:00
13,2,1.071,0,0,0.0,1.071,-12.283388775270456,0.0,0.0,6.387125124519849,0.0,13:45,55,1900-01-01 13:45:00
14,3,1.0,0,0,0.0,1.0504331324833502,-13.027509037267851,0.0,5.23526218306,4.3303299723795874e-07,1.3510354020800024,13:45,55,1900-01-01 13:45:00
15,3,1.0,0,0,0.0,1.0467679274709032,-13.108681779978793,0.0,6.924056435659999,7.52652857372027e-07,2.110992815749999,13:45,55,1900-01-01 13:45:00
16,3,1.0,0,0,0.0,1.0525127169167805,-12.775957359424797,0.0,2.95538994205,2.09226328040657e-07,1.5199148273400003,13:45,55,1900-01-01 13:45:00
17,3,1.0,0,0,0.0,1.0492343152384573,-13.055580815237748,0.0,7.599574136699999,2.821930760177338e-07,4.8975033325399995,13:45,55,1900-01-01 13:45:00
18,3,1.0,0,0,0.0,1.0391166357482118,-13.618805799268864,0.0,2.70207080416,1.6139122416269913e-07,0.75995741367,13:45,55,1900-01-01 13:45:00
19,3,1.0,0,0,0.0,1.0372049357755375,-13.763168010761088,0.0,8.02177269985,3.2270287331215286e-07,2.87095022942,13:45,55,1900-01-01 13:45:00
20,3,1.0,0,0,0.0,1.0407082978809759,-13.601226768059222,0.0,1.85767367786,3.0432023878645964e-07,0.5910779884099995,13:45,55,1900-01-01 13:45:00
21,3,1.0,0,0,0.0,1.043480714979591,-13.292849894640142,0.0,14.77694971025,6.026939036729573e-07,9.457247814560002,13:45,55,1900-01-01 13:45:00
22,3,1.0,0,0,0.0,1.043930811981019,-13.28197227085604,0.0,0.0,1.0519253094145302e-07,0.0,13:45,55,1900-01-01 13:45:00
23,3,1.0,0,0,0.0,1.0383882301226797,-13.440426722740474,0.0,2.70207080416,1.1812170064295913e-07,1.35103540208,13:45,55,1900-01-01 13:45:00
24,3,1.0,0,0,0.043,1.0342302412359363,-13.597101031202026,0.0,7.346254998809999,5.625488572746917e-07,5.657460746209999,13:45,55,1900-01-01 13:45:00
25,3,1.0,0,0,0.0,1.0288225194195253,-13.200795817384101,0.0,0.0,2.32559890879109e-07,0.0,13:45,55,1900-01-01 13:45:00
26,3,1.0,0,0,0.0,1.014112612808965,-13.546203278907113,0.0,2.95538994205,6.375139349756864e-08,1.942113390489999,13:45,55,1900-01-01 13:45:00
27,3,1.0,0,0,0.0,1.0325539288194512,-12.742484545012914,0.0,0.0,4.598615313088005e-08,0.0,13:45,55,1900-01-01 13:45:00
28,3,1.0,0,0,0.0,1.0104339522920789,-9.555146064620043,0.0,0.0,2.253605804445136e-07,0.0,13:45,55,1900-01-01 13:45:00
29,3,1.0,0,0,0.0,1.0161054399945975,-13.75889823630421,0.0,2.02655310312,1.906351952962737e-07,0.75995741367,13:45,55,1900-01-01 13:45:00
30,3,1.0,0,0,0.0,1.00658546733929,-14.484424536909561,0.0,8.95060953878,3.380806798958247e-07,1.6043545399700052,13:45,55,1900-01-01 13:45:00
1,1,1.06,0,0,0.0,1.06,0.0,202.23562803388,0.0,-8.953680008561378,0.0,14:00,56,1900-01-01 14:00:00
2,2,1.043,0,0,0.0,1.043,-4.313369144327794,40.0,18.54803503294,35.26075321946226,10.855301609140005,14:00,56,1900-01-01 14:00:00
3,3,1.0,0,0,0.0,1.0244356060735391,-6.247406972927584,0.0,2.05139557968,1.4206106058178847e-06,1.02569778984,14:00,56,1900-01-01 14:00:00
4,3,1.0,0,0,0.0,1.015764249021047,-7.68823032736631,0.0,6.49608600232,1.6919232306289445e-06,1.3675970531200003,14:00,56,1900-01-01 14:00:00
5,2,1.01,0,0,0.0,1.01,-11.747448859977421,0.0,80.51727650244001,25.993082021883268,16.240215005799996,14:00,56,1900-01-01 14:00:00
6,3,1.0,0,0,0.0,1.0132437767923232,-9.169731847205764,0.0,0.0,1.1212279940453417e-06,0.0,14:00,56,1900-01-01 14:00:00
7,3,1.0,0,0,0.0,1.0054753973741515,-10.680172421644158,0.0,19.488258006960002,1.2630207990582676e-08,9.316754924380003,14:00,56,1900-01-01 14:00:00
8,2,1.01,0,0,0.0,1.01,-9.757035966121455,0.0,25.642444746000002,22.570273321652056,25.64244474600001,14:00,56,1900-01-01 14:00:00
9,3,1.0,0,0,0.0,1.0558042452717928,-11.759204015697742,0.0,0.0,2.53204662425776e-06,0.0,14:00,56,1900-01-01 14:00:00
10,3,1.0,0,0,0.19,1.053255171551034,-13.105914609028321,0.0,4.95753931756,1.2019805537555328e-06,1.709496316400002,14:00,56,1900-01-01 14:00:00
11,2,1.082,0,0,0.0,1.082,-11.759204015697744,0.0,0.0,13.626830103807851,0.0,14:00,56,1900-01-01 14:00:00
12,3,1.0,0,0,0.0,1.0622937061350648,-12.458463264805435,0.0,9.57317937184,3.3669204642094996e-06,6.410611186500003,14:00,56,1900-01-01 14:00:00
13,2,1.071,0,0,0.0,1.071,-12.458463264805433,0.0,0.0,6.660314806675376,0.0,14:00,56,1900-01-01 14:00:00
14,3,1.0,0,0,0.0,1.0499038261081557,-13.212290199268752,0.0,5.29943858084,4.455613575871098e-07,1.3675970531200028,14:00,56,1900-01-01 14:00:00
15,3,1.0,0,0,0.0,1.0461776051272533,-13.294171757096821,0.0,7.00893489724,7.760451210536701e-07,2.1368703954999995,14:00,56,1900-01-01 14:00:00
16,3,1.0,0,0,0.0,1.0519853107468915,-12.956985758645684,0.0,2.9916185537000004,2.1535064731459386e-07,1.5385466847600004,14:00,56,1900-01-01 14:00:00
17,3,1.0,0,0,0.0,1.048627677202231,-13.240243431733939,0.0,7.6927334238,2.9057782047203773e-07,4.95753931756,14:00,56,1900-01-01 14:00:00
18,3,1.0,0,0,0.0,1.0384030555688846,-13.811097596526933,0.0,2.7351941062400003,1.6567593874583508e-07,0.7692733423800001,14:00,56,1900-01-01 14:00:00
19,3,1.0,0,0,0.0,1.0364526688866582,-13.95737519950095,0.0,8.1201075029,3.2973871055830273e-07,2.90614373788,14:00,56,1900-01-01 14:00:00
20,3,1.0,0,0,0.0,1.0399943315085258,-13.793183418362647,0.0,1.8804459480400002,3.1296484181986273e-07,0.5983237107399996,14:00,56,1900-01-01 14:00:00
21,3,1.0,0,0,0.0,1.0427810327684672,-13.480364993784322,0.0,14.9580927685,6.18852496359068e-07,9.573179371840002,14:00,56,1900-01-01 14:00:00
22,3,1.0,0,0,0.0,1.0432365582361354,-13.469267318855794,0.0,0.0,1.0859162046087941e-07,0.0,14:00,56,1900-01-01 14:00:00
23,3,1.0,0,0,0.0,1.0376591306725371,-13.629759619249077,0.0,2.7351941062400003,1.220018917003074e-07,1.3675970531200001,14:00,56,1900-01-01 14:00:00
24,3,1.0,0,0,0.043,1.0334072474165121,-13.787726752915862,0.0,7.436308976339999,5.761784764857225e-07,5.726812659939999,14:00,56,1900-01-01 14:00:00
25,3,1.0,0,0,0.0,1.028078161048205,-13.38935137837313,0.0,0.0,2.4322538524580094e-07,0.0,14:00,56,1900-01-01 14:00:00
26,3,1.0,0,0,0.0,1.0131738730723314,-13.739570412404113,0.0,2.9916185537000004,6.549555409129937e-08,1.9659207638599994,14:00,56,1900-01-01 14:00:00
27,3,1.0,0,0,0.0,1.0319538155927817,-12.926724101925972,0.0,0.0,5.450426085251869e-08,0.0,14:00,56,1900-01-01 14:00:00
28,3,1.0,0,0,0.0,1.0102005171101176,-9.695723254860765,0.0,0.0,2.3300539020565558e-07,0.0,14:00,56,1900-01-01 14:00:00
29,3,1.0,0,0,0.0,1.0152840496467133,-13.957023756897144,0.0,2.05139557968,1.9919328131390301e-07,0.76927334238,14:00,56,1900-01-01 14:00:00
30,3,1.0,0,0,0.0,1.0056364414062209,-14.692725095320768,0.0,9.06033047692,3.4466360743223845e-07,1.6240215005800054,14:00,56,1900-01-01 14:00:00
1,1,1.06,0,0,0.0,1.06,0.0,203.12971586799995,0.0,-9.128258145742386,0.0,14:15,57,1900-01-01 14:15:00
2,2,1.043,0,0,0.0,1.043,-4.335637743869318,40.0,18.616495534,35.55451162491165,10.895368354000004,14:15,57,1900-01-01 14:15:00
3,3,1.0,0,0,0.0,1.024359212408151,-6.275073739289806,0.0,2.0589672479999996,1.4579902203326611e-06,1.0294836239999998,14:15,57,1900-01-01 14:15:00
4,3,1.0,0,0,0.0,1.0156803904763416,-7.722577819393336,0.0,6.520062951999999,1.7164461691976385e-06,1.372644832,14:15,57,1900-01-01 14:15:00
5,2,1.01,0,0,0.0,1.01,-11.799548040495687,0.0,80.814464484,26.225629933457327,16.300157379999995,14:15,57,1900-01-01 14:15:00
6,3,1.0,0,0,0.0,1.013180795228077,-9.210506305089952,0.0,0.0,1.13577731046918e-06,0.0,14:15,57,1900-01-01 14:15:00
7,3,1.0,0,0,0.0,1.0054095537299188,-10.727212458115858,0.0,19.560188856,1.2886122391364552e-08,9.351142918000003,14:15,57,1900-01-01 14:15:00
8,2,1.01,0,0,0.0,1.01,-9.80127032575349,0.0,25.7370906,22.880997968408813,25.737090600000005,14:15,57,1900-01-01 14:15:00
9,3,1.0,0,0,0.0,1.05570079322156,-11.809745503959451,0.0,0.0,2.5501243649443323e-06,0.0,14:15,57,1900-01-01 14:15:00
10,3,1.0,0,0,0.19,1.0530827576557449,-13.16167041910874,0.0,4.9758375159999995,1.2110017417743535e-06,1.715806040000002,14:15,57,1900-01-01 14:15:00
11,2,1.082,0,0,0.0,1.082,-11.80974550395945,0.0,0.0,13.680645064553811,0.0,14:15,57,1900-01-01 14:15:00
12,3,1.0,0,0,0.0,1.0621845348114614,-12.511876237306474,0.0,9.608513824,3.391008827513531e-06,6.434272650000002,14:15,57,1900-01-01 14:15:00
13,2,1.071,0,0,0.0,1.071,-12.511876237306472,0.0,0.0,6.743830869231998,0.0,14:15,57,1900-01-01 14:15:00
14,3,1.0,0,0,0.0,1.0497421113887513,-13.26866553649479,0.0,5.318998724,4.4946285493452365e-07,1.3726448320000026,14:15,57,1900-01-01 14:15:00
15,3,1.0,0,0,0.0,1.0459972639740645,-13.350763340370642,0.0,7.034804763999999,7.833575605964427e-07,2.144757549999999,14:15,57,1900-01-01 14:15:00
16,3,1.0,0,0,0.0,1.0518241763094374,-13.012215241816715,0.0,3.0026605699999998,2.172654554044584e-07,1.544225436,14:15,57,1900-01-01 14:15:00
17,3,1.0,0,0,0.0,1.0484423591956264,-13.296582083291028,0.0,7.72112718,2.9319102434754996e-07,4.975837516,14:15,57,1900-01-01 14:15:00
18,3,1.0,0,0,0.0,1.0381851003434084,-13.869765886018023,0.0,2.745289664,1.6701153515708e-07,0.772112718,14:15,57,1900-01-01 14:15:00
19,3,1.0,0,0,0.0,1.036222907360916,-14.016628367161752,0.0,8.150078689999999,3.3191143877786544e-07,2.916870268,14:15,57,1900-01-01 14:15:00
20,3,1.0,0,0,0.0,1.0397762550564877,-13.851749219647,0.0,1.887386644,3.1565352753837317e-07,0.6005321139999995,14:15,57,1900-01-01 14:15:00
21,3,1.0,0,0,0.0,1.0425673119169219,-13.537574619465797,0.0,15.013302849999999,6.238843095474067e-07,9.608513824000001,14:15,57,1900-01-01 14:15:00
22,3,1.0,0,0,0.0,1.0430244911803812,-13.526409781949042,0.0,0.0,1.0965592137658903e-07,0.0,14:15,57,1900-01-01 14:15:00
23,3,1.0,0,0,0.0,1.0374364278214971,-13.687524669112744,0.0,2.745289664,1.2322029196987216e-07,1.372644832,14:15,57,1900-01-01 14:15:00
24,3,1.0,0,0,0.043,1.0331558713182158,-13.845886763290611,0.0,7.463756273999999,5.804447367196985e-07,5.747950233999998,14:15,57,1900-01-01 14:15:00
25,3,1.0,0,0,0.0,1.0278507139548465,-13.446879659038597,0.0,0.0,2.465817662751802e-07,0.0,14:15,57,1900-01-01 14:15:00
26,3,1.0,0,0,0.0,1.0128870981884481,-13.79856869246423,0.0,3.0026605699999998,6.603589297604628e-08,1.9731769459999988,14:15,57,1900-01-01 14:15:00
27,3,1.0,0,0,0.0,1.031770352257714,-12.982934768278565,0.0,0.0,5.7291953731762896e-08,0.0,14:15,57,1900-01-01 14:15:00
28,3,1.0,0,0,0.0,1.0101291333729077,-9.738607436581356,0.0,0.0,2.3537542360741032e-07,0.0,14:15,57,1900-01-01 14:15:00
29,3,1.0,0,0,0.0,1.0150330271126338,-14.01747540148794,0.0,2.0589672479999996,2.019021807520005e-07,0.7721127179999998,14:15,57,1900-01-01 14:15:00
30,3,1.0,0,0,0.0,1.005346451837055,-14.756285836316959,0.0,9.093772011999999,3.4664350634372454e-07,1.6300157380000049,14:15,57,1900-01-01 14:15:00
1,1,1.06,0,0,0.0,1.06,0.0,205.75394987623997,0.0,-9.638118637377843,0.0,14:30,58,1900-01-01 14:30:00
2,2,1.043,0,0,0.0,1.043,-4.401059834620354,40.0,18.81743370612,36.420982403179245,11.012968113720005,14:30,58,1900-01-01 14:30:00
3,3,1.0,0,0,0.0,1.0241338525437667,-6.356338135784884,0.0,2.0811908246399997,1.5733621707703094e-06,1.0405954123199999,14:30,58,1900-01-01 14:30:00
4,3,1.0,0,0,0.0,1.0154332896450273,-7.823471341539678,0.0,6.59043761136,1.79071600436842e-06,1.38746054976,14:30,58,1900-01-01 14:30:00
5,2,1.01,0,0,0.0,1.01,-11.952577580319257,0.0,81.68673986712,26.90947702923173,16.476094028399995,14:30,58,1900-01-01 14:30:00
6,3,1.0,0,0,0.0,1.0129953199875883,-9.330282332892489,0.0,0.0,1.17974183752511e-06,0.0,14:30,58,1900-01-01 14:30:00
7,3,1.0,0,0,0.0,1.0052158450174533,-10.865388566852447,0.0,19.77131283408,1.3672424969968233e-08,9.452074995240002,14:30,58,1900-01-01 14:30:00
8,2,1.01,0,0,0.0,1.01,-9.931215358547457,0.0,26.014885308,23.79487116086489,26.014885308000007,14:30,58,1900-01-01 14:30:00
9,3,1.0,0,0,0.0,1.055396364306004,-11.958216915237589,0.0,0.0,2.6041296373223985e-06,0.0,14:30,58,1900-01-01 14:30:00
10,3,1.0,0,0,0.19,1.0525755767246883,-13.32546772381978,0.0,5.0295444928799995,1.2379312110954999e-06,1.734325687200002,14:30,58,1900-01-01 14:30:00
11,2,1.082,0,0,0.0,1.082,-11.958216915237589,0.0,0.0,13.839006644665147,0.0,14:30,58,1900-01-01 14:30:00
12,3,1.0,0,0,0.0,1.0618632165026454,-12.668790982442188,0.0,9.712223848319999,3.4632264123146683e-06,6.503721327000002,14:30,58,1900-01-01 14:30:00
13,2,1.071,0,0,0.0,1.071,-12.668790982442191,0.0,0.0,6.989639375476175,0.0,14:30,58,1900-01-01 14:30:00
14,3,1.0,0,0,0.0,1.0492664094603692,-13.434285676766441,0.0,5.3764096303199995,4.6114417551201825e-07,1.3874605497600025,14:30,58,1900-01-01 14:30:00
15,3,1.0,0,0,0.0,1.0454668115306855,-13.517018746245734,0.0,7.110735317519999,8.053349458414516e-07,2.1679071089999993,14:30,58,1900-01-01 14:30:00
16,3,1.0,0,0,0.0,1.0513501806463195,-13.17446659180423,0.0,3.0350699526,2.2301983082506638e-07,1.5608931184800001,14:30,58,1900-01-01 14:30:00
17,3,1.0,0,0,0.0,1.0478972882771564,-13.462093025564982,0.0,7.8044655924,3.010286553362107e-07,5.02954449288,14:30,58,1900-01-01 14:30:00
18,3,1.0,0,0,0.0,1.0375441204290006,-14.042126384728268,0.0,2.77492109952,1.710115450359595e-07,0.7804465592400001,14:30,58,1900-01-01 14:30:00
19,3,1.0,0,0,0.0,1.0355472339038108,-14.190708498042682,0.0,8.2380470142,3.3836863932990013e-07,2.94835366824,14:30,58,1900-01-01 14:30:00
20,3,1.0,0,0,0.0,1.0391349097917852,-14.023807977680029,0.0,1.9077582559200001,3.236939986051013e-07,0.6070139905199995,14:30,58,1900-01-01 14:30:00
21,3,1.0,0,0,0.0,1.0419387560822284,-13.705646224238901,0.0,15.175349763,6.389369868742278e-07,9.712223848320003,14:30,58,1900-01-01 14:30:00
22,3,1.0,0,0,0.0,1.0424007874051602,-13.694284003998328,0.0,0.0,1.1287139622941593e-07,0.0,14:30,58,1900-01-01 14:30:00
23,3,1.0,0,0,0.0,1.0367814654975214,-13.857230263561846,0.0,2.77492109952,1.2689593309467284e-07,1.38746054976,14:30,58,1900-01-01 14:30:00
24,3,1.0,0,0,0.043,1.032416599800512,-14.016754108439622,0.0,7.544316739319999,5.932798838870212e-07,5.809991052119999,14:30,58,1900-01-01 14:30:00
25,3,1.0,0,0,0.0,1.0271815729307416,-13.615890728362958,0.0,0.0,2.567285618076801e-07,0.0,14:30,58,1900-01-01 14:30:00
26,3,1.0,0,0,0.0,1.0120435995163284,-13.971903842761172,0.0,3.0350699526,6.764606164111342e-08,1.9944745402799988,14:30,58,1900-01-01 14:30:00
27,3,1.0,0,0,0.0,1.031230361172657,-13.148072671003153,0.0,0.0,6.603609806273706e-08,0.0,14:30,58,1900-01-01 14:30:00
28,3,1.0,0,0,0.0,1.009918976913913,-9.864579886355514,0.0,0.0,2.424451228849731e-07,0.0,14:30,58,1900-01-01 14:30:00
29,3,1.0,0,0,0.0,1.0142944262035776,-14.195084663585185,0.0,2.0811908246399997,2.1014140194619557e-07,0.7804465592399998,14:30,58,1900-01-01 14:30:00
30,3,1.0,0,0,0.0,1.0044933014662363,-14.943042000934952,0.0,9.19192614216,3.5236981310582394e-07,1.6476094028400052,14:30,58,1900-01-01 14:30:00
1,1,1.06,0,0,0.0,1.06,0.0,205.94843264446,0.0,-9.675753292627357,0.0,14:45,59,1900-01-01 14:45:00
2,2,1.043,0,0,0.0,1.043,-4.4059119526077115,40.0,18.83232529423,36.48545027794344,11.021683467130003,14:45,59,1900-01-01 14:45:00
3,3,1.0,0,0,0.0,1.024117083417516,-6.3623642245887435,0.0,2.08283782056,1.5822590417879923e-06,1.04141891028,14:45,59,1900-01-01 14:45:00
4,3,1.0,0,0,0.0,1.0154149193472526,-7.830953374947564,0.0,6.59565309844,1.7963611043114724e-06,1.3885585470400001,14:45,59,1900-01-01 14:45:00
5,2,1.01,0,0,0.0,1.01,-11.963925399097254,0.0,81.75138445698,26.960234232110636,16.489132746099994,14:45,59,1900-01-01 14:45:00
6,3,1.0,0,0,0.0,1.0129815375784212,-9.339164870517244,0.0,0.0,1.183077660055489e-06,0.0,14:45,59,1900-01-01 14:45:00
7,3,1.0,0,0,0.0,1.005201462362429,-10.87563533518468,0.0,19.786959295320003,1.3732748271877426e-08,9.459555101710004,14:45,59,1900-01-01 14:45:00
8,2,1.01,0,0,0.0,1.01,-9.940852349238245,0.0,26.035472757,23.862709621104976,26.035472757000008,14:45,59,1900-01-01 14:45:00
9,3,1.0,0,0,0.0,1.0553737561429923,-11.969227757310188,0.0,0.0,2.608189006068817e-06,0.0,14:45,59,1900-01-01 14:45:00
10,3,1.0,0,0,0.19,1.0525379221682638,-13.337615644959103,0.0,5.03352473302,1.2399548960928541e-06,1.735698183800002,14:45,59,1900-01-01 14:45:00
11,2,1.082,0,0,0.0,1.082,-11.96922775731019,0.0,0.0,13.850767237155036,0.0,14:45,59,1900-01-01 14:45:00
12,3,1.0,0,0,0.0,1.0618393505467285,-12.680428472117496,0.0,9.71990982928,3.4686696777086468e-06,6.508868189250003,14:45,59,1900-01-01 14:45:00
13,2,1.071,0,0,0.0,1.071,-12.680428472117494,0.0,0.0,7.007896831752605,0.0,14:45,59,1900-01-01 14:45:00
14,3,1.0,0,0,0.0,1.049231092340766,-13.446568955444311,0.0,5.380664369780001,4.620238158725698e-07,1.3885585470400028,14:45,59,1900-01-01 14:45:00
15,3,1.0,0,0,0.0,1.0454274320618202,-13.52934913807368,0.0,7.116362553579999,8.069938606247717e-07,2.1696227297499995,14:45,59,1900-01-01 14:45:00
16,3,1.0,0,0,0.0,1.0513149901632366,-13.186499874662333,0.0,3.03747182165,2.2345452799221732e-07,1.5621283654200002,14:45,59,1900-01-01 14:45:00
17,3,1.0,0,0,0.0,1.0478568247786397,-13.474368120285543,0.0,7.8106418271,3.016186012061439e-07,5.033524733020001,14:45,59,1900-01-01 14:45:00
18,3,1.0,0,0,0.0,1.0374965422007763,-14.054909808040248,0.0,2.7771170940800003,1.713131625447062e-07,0.7810641827100001,14:45,59,1900-01-01 14:45:00
19,3,1.0,0,0,0.0,1.0354970820904292,-14.203619539931632,0.0,8.24456637305,3.3885101613506663e-07,2.95068691246,14:45,59,1900-01-01 14:45:00
20,3,1.0,0,0,0.0,1.0390873039195376,-14.036568983415204,0.0,1.9092680021800001,3.2429928509269956e-07,0.6074943643299995,14:45,59,1900-01-01 14:45:00
21,3,1.0,0,0,0.0,1.0418920983546198,-13.718111344705788,0.0,15.18735910825,6.400713612464415e-07,9.719909829280002,14:45,59,1900-01-01 14:45:00
22,3,1.0,0,0,0.0,1.042354489146313,-13.706734481256726,0.0,0.0,1.131148601399754e-07,0.0,14:45,59,1900-01-01 14:45:00
23,3,1.0,0,0,0.0,1.0367328481873421,-13.869816704316365,0.0,2.7771170940800003,1.2717446762344764e-07,1.3885585470400001,14:45,59,1900-01-01 14:45:00
24,3,1.0,0,0,0.043,1.0323617253486925,-14.029426795898228,0.0,7.550287099529999,5.942498582101052e-07,5.814588915729999,14:45,59,1900-01-01 14:45:00
25,3,1.0,0,0,0.0,1.027131889703846,-13.628425722428265,0.0,0.0,2.5749853432905213e-07,0.0,14:45,59,1900-01-01 14:45:00
26,3,1.0,0,0,0.0,1.011980981194376,-13.984759861513062,0.0,3.03747182165,6.776676486630606e-08,1.996052911369999,14:45,59,1900-01-01 14:45:00
27,3,1.0,0,0,0.0,1.0311902524636045,-13.160320275440528,0.0,0.0,6.671915355888269e-08,0.0,14:45,59,1900-01-01 14:45:00
28,3,1.0,0,0,0.0,1.0099033641734128,-9.87392189159144,0.0,0.0,2.429761172358396e-07,0.0,14:45,59,1900-01-01 14:45:00
29,3,1.0,0,0,0.0,1.0142395795663655,-14.208257935905447,0.0,2.08283782056,2.1076969813904611e-07,0.78106418271,14:45,59,1900-01-01 14:45:00
30,3,1.0,0,0,0.0,1.0044299549580122,-14.956894429243732,0.0,9.19920037414,3.5278863053100906e-07,1.6489132746100053,14:45,59,1900-01-01 14:45:00
1,1,1.06,0,0,0.0,1.06,0.0,206.0195864776,0.0,-9.68951715647983,0.0,15:00,60,1900-01-01 15:00:00
2,2,1.043,0,0,0.0,1.043,-4.40768728436608,40.0,18.8377735588,36.50904536759877,11.024872082800004,15:00,60,1900-01-01 15:00:00
3,3,1.0,0,0,0.0,1.0241109458977753,-6.364569063878353,0.0,2.0834403936,1.5855262462949327e-06,1.0417201968,15:00,60,1900-01-01 15:00:00
4,3,1.0,0,0,0.0,1.0154081963670278,-7.8336909311991665,0.0,6.5975612464,1.798432047062093e-06,1.3889602624000001,15:00,60,1900-01-01 15:00:00
5,2,1.01,0,0,0.0,1.01,-11.968077366909354,0.0,81.7750354488,26.9788070191845,16.493903115999995,15:00,60,1900-01-01 15:00:00
6,3,1.0,0,0,0.0,1.0129764938499004,-9.342414856459145,0.0,0.0,1.1843007211771409e-06,0.0,15:00,60,1900-01-01 15:00:00
7,3,1.0,0,0,0.0,1.0051961993701453,-10.879384461706902,0.0,19.7926837392,1.3754705818769253e-08,9.462291787600002,15:00,60,1900-01-01 15:00:00
8,2,1.01,0,0,0.0,1.01,-9.94437838931004,0.0,26.04300492,23.88753296324987,26.04300492000001,15:00,60,1900-01-01 15:00:00
9,3,1.0,0,0,0.0,1.0553654830596855,-11.973256466865228,0.0,0.0,2.6096760065737117e-06,0.0,15:00,60,1900-01-01 15:00:00
10,3,1.0,0,0,0.19,1.052524143478857,-13.342060412407285,0.0,5.0349809512,1.2406966718447876e-06,1.736200328000002,15:00,60,1900-01-01 15:00:00
11,2,1.082,0,0,0.0,1.082,-11.973256466865228,0.0,0.0,13.85507083145206,0.0,15:00,60,1900-01-01 15:00:00
12,3,1.0,0,0,0.0,1.0618306170737521,-12.684686479621597,0.0,9.7227218368,3.470663522797679e-06,6.510751230000003,15:00,60,1900-01-01 15:00:00
13,2,1.071,0,0,0.0,1.071,-12.684686479621597,0.0,0.0,7.014577938579563,0.0,15:00,60,1900-01-01 15:00:00
14,3,1.0,0,0,0.0,1.0492181689865474,-13.45106325429494,0.0,5.3822210168,4.6234609385464864e-07,1.3889602624000026,15:00,60,1900-01-01 15:00:00
15,3,1.0,0,0,0.0,1.045413022283899,-13.533860674983535,0.0,7.1184213448,8.076032114168186e-07,2.1702504099999995,15:00,60,1900-01-01 15:00:00
16,3,1.0,0,0,0.0,1.0513021131469082,-13.190902698024898,0.0,3.038350574,2.2361357077116395e-07,1.5625802952,15:00,60,1900-01-01 15:00:00
